,N_elements,Rank,Score,Items,Price,close_price_eth
15505,7921,4369,62.9346,2,29.0,2363.586181640625
15506,8249,3807,63.5709,2,21.4,2363.586181640625
15507,8858,4632,62.3671,2,22.97,2363.586181640625
15508,9691,4005,63.4559,2,20.0,2363.586181640625
15509,9691,4005,63.4559,2,0.29,124.5190200805664
15510,2567,9464,38.252,2,7.5,1130.7393798828125
15511,5012,9464,38.252,2,5.0,1130.7393798828125
15512,5014,2344,78.4378,2,6.0,1130.7393798828125
15513,5014,2344,78.4378,2,7.0,1382.2740478515625
15514,5461,3256,67.3381,2,5.97,1130.7393798828125
15515,5538,7072,52.494,2,6.0,1130.7393798828125
15516,5538,7072,52.494,2,7.0,1171.8345947265625
15517,5748,9127,45.8101,2,6.0,1130.7393798828125
15518,5748,9127,45.8101,2,7.5,1257.279541015625
15519,5811,9127,45.8101,2,5.0,1130.7393798828125
15520,9179,9464,38.252,2,4.99,1130.7393798828125
15521,9226,2464,77.9791,2,5.2,1130.7393798828125
15526,2534,2565,77.5395,2,0.39,181.40606689453125
15527,2534,2565,77.5395,2,0.3,211.2680511474609
15528,2534,2565,77.5395,2,0.3,165.5148468017578
15532,5093,1570,96.925,2,45.0,1868.048828125
15544,5422,5306,59.318,2,0.25,179.49932861328125
15546,5565,6280,54.8952,2,1.2,365.5700073242188
15547,5565,6280,54.8952,2,4.75,387.7312622070313
15554,9478,1810,86.4193,2,0.45,182.0751495361328
15558,3952,9464,38.252,2,53.99,3226.083984375
15559,3952,9464,38.252,2,52.0,3226.083984375
15561,4368,6436,54.763,2,85.0,3172.456298828125
15567,5620,1194,109.3152,2,15.49,2430.621337890625
15568,5620,1194,109.3152,2,1.1,395.8746643066406
15572,6534,6195,55.4022,2,15.82,2372.001953125
15573,6534,6195,55.4022,2,15.75,2855.12646484375
15577,1351,489,166.3374,2,3.21,349.3555908203125
15578,1351,489,166.3374,2,2.49,349.3555908203125
15579,1351,489,166.3374,2,3.63,365.5700073242188
15580,1537,184,335.0533,2,10.0,349.3555908203125
15581,1537,184,335.0533,2,2.0,145.87393188476562
15582,1537,184,335.0533,2,0.45,124.5190200805664
15583,2374,4485,62.7399,2,3.0,349.3555908203125
15584,2374,4485,62.7399,2,4.63,1391.609375
15585,2374,4485,62.7399,2,0.5,188.61753845214844
15586,2637,423,189.3023,2,4.0,349.3555908203125
15588,2637,423,189.3023,2,50.0,2315.161865234375
15589,2666,7304,51.8542,2,2.66,349.3555908203125
15590,2666,7304,51.8542,2,2.19,349.3555908203125
15591,2666,7304,51.8542,2,1.8,344.503173828125
15592,2739,8687,47.8441,2,2.19,349.3555908203125
15593,2739,8687,47.8441,2,6.75,1768.0350341796875
15594,2739,8687,47.8441,2,1.8,344.503173828125
15595,2881,5395,58.8718,2,2.29,349.3555908203125
15596,2881,5395,58.8718,2,2.19,349.3555908203125
15597,2881,5395,58.8718,2,5.5,635.8358154296875
15598,2881,5395,58.8718,2,2.98,352.1832580566406
15599,2881,5395,58.8718,2,2.75,352.1832580566406
15600,2881,5395,58.8718,2,3.25,471.6304321289063
15601,2881,5395,58.8718,2,1.8,344.503173828125
15602,3455,8687,47.8441,2,2.95,349.3555908203125
15603,3455,8687,47.8441,2,1.0,386.4661254882813
15604,3455,8687,47.8441,2,7.79,1768.0350341796875
15605,3499,5395,58.8718,2,2.5,349.3555908203125
15606,3499,5395,58.8718,2,1.99,370.6717224121094
15607,3593,4632,62.3671,2,3.4,349.3555908203125
15608,3593,4632,62.3671,2,1.2,365.5700073242188
15609,3652,3503,65.4884,2,2.19,349.3555908203125
15610,3652,3503,65.4884,2,1.8,344.503173828125
15611,3666,4775,61.9858,2,5.0,349.3555908203125
15612,3732,1730,88.3685,2,3.33,349.3555908203125
15613,3732,1730,88.3685,2,23.5,2036.7210693359373
15614,3732,1730,88.3685,2,0.6000000000000001,142.39817810058594
15615,3732,1730,88.3685,2,0.3,142.39817810058594
15616,3880,8687,47.8441,2,2.3,349.3555908203125
15617,3880,8687,47.8441,2,0.0,350.7661437988281
15618,3880,8687,47.8441,2,0.0,350.7661437988281
15619,3880,8687,47.8441,2,0.0,350.7661437988281
15620,3880,8687,47.8441,2,2.75,352.1832580566406
15621,4419,1570,96.925,2,2.3,349.3555908203125
15622,4419,1570,96.925,2,4.25,350.7661437988281
15623,4419,1570,96.925,2,2.98,352.1832580566406
15624,4419,1570,96.925,2,2.75,352.1832580566406
15625,4669,8687,47.8441,2,3.4,349.3555908203125
15626,4669,8687,47.8441,2,2.5,321.1163024902344
15627,4669,8687,47.8441,2,14.99,1382.2740478515625
15628,4939,7072,52.494,2,2.19,349.3555908203125
15629,4939,7072,52.494,2,1.8,344.503173828125
15630,5122,7072,52.494,2,2.3,349.3555908203125
15631,5122,7072,52.494,2,2.75,352.1832580566406
15632,5122,7072,52.494,2,4.88,1090.1453857421875
15633,5440,1810,86.4193,2,5.0,349.3555908203125
15634,6683,2464,77.9791,2,2.3,349.3555908203125
15635,6683,2464,77.9791,2,2.89,352.1832580566406
15636,6849,4485,62.7399,2,3.4,349.3555908203125
15637,6849,4485,62.7399,2,1.2,205.3197479248047
15638,7934,5768,55.7841,2,2.5,349.3555908203125
15639,7934,5768,55.7841,2,0.5,149.0591583251953
15640,9110,1502,99.739,2,2.3,349.3555908203125
15641,9110,1502,99.739,2,20.0,1940.083984375
15642,9463,2888,71.8474,2,3.95,349.3555908203125
15643,9519,8687,47.8441,2,2.3,349.3555908203125
15644,9519,8687,47.8441,2,2.75,352.1832580566406
15645,9916,7072,52.494,2,34.0,349.3555908203125
15646,1590,7304,51.8542,2,2.0,374.6955871582031
15647,2538,7072,52.494,2,1.5,374.6955871582031
15648,2702,8466,48.2867,2,1.99,374.6955871582031
15649,2702,8466,48.2867,2,5.0,1230.9906005859375
15650,3023,1977,85.1945,2,1.4,374.6955871582031
15651,3260,8466,48.2867,2,1.38,374.6955871582031
15652,3260,8466,48.2867,2,0.29,133.7115936279297
15653,3260,8466,48.2867,2,0.95,244.14215087890625
15654,4918,6758,53.5401,2,1.5,374.6955871582031
15655,4918,6758,53.5401,2,3.8,406.2177734375
15656,4918,6758,53.5401,2,3.75,352.1832580566406
15657,5163,5768,55.7841,2,1.45,374.6955871582031
15658,5590,4632,62.3671,2,1.25,374.6955871582031
15659,5590,4632,62.3671,2,0.25,178.34735107421875
15660,5702,6436,54.763,2,1.25,374.6955871582031
15661,5702,6436,54.763,2,1.0,175.3656768798828
15662,5702,6436,54.763,2,6.25,377.44183349609375
15663,6686,6280,54.8952,2,1.25,374.6955871582031
15664,6686,6280,54.8952,2,18.88,2120.0263671875
15665,6686,6280,54.8952,2,2.5,321.1163024902344
15666,6686,6280,54.8952,2,0.4,294.9102783203125
15667,6686,6280,54.8952,2,1.99,344.503173828125
15668,6922,893,136.0654,2,2.1,374.6955871582031
15669,6922,893,136.0654,2,0.8,265.0518493652344
15670,7695,2304,79.0774,2,7.99,374.6955871582031
15671,7695,2304,79.0774,2,2.0,195.5153045654297
15672,7827,4632,62.3671,2,1.25,374.6955871582031
15673,7827,4632,62.3671,2,1.47,365.5700073242188
15674,7827,4632,62.3671,2,0.9,175.3656768798828
15675,8676,2212,81.3182,2,1.98,374.6955871582031
15676,8676,2212,81.3182,2,1.48,208.69439697265625
15677,8676,2212,81.3182,2,5.95,392.1899719238281
15678,8676,2212,81.3182,2,0.4,210.4889068603516
15679,8942,698,148.5247,2,1.65,374.6955871582031
15680,9855,7304,51.8542,2,1.45,374.6955871582031
15681,1238,4485,62.7399,2,0.89,351.1100158691406
15682,1238,4485,62.7399,2,5.0,1391.609375
15683,2230,9464,38.252,2,0.8300000000000001,351.1100158691406
15684,2230,9464,38.252,2,1.1,205.3197479248047
15685,8157,5768,55.7841,2,0.99,351.1100158691406
15686,8157,5768,55.7841,2,0.89,210.9331512451172
15687,9833,1977,85.1945,2,2.0,351.1100158691406
15688,9833,1977,85.1945,2,0.3,199.1886749267578
15689,3207,9127,45.8101,2,1.2,386.4661254882813
15690,3207,9127,45.8101,2,1.0,175.3656768798828
15691,3852,1977,85.1945,2,0.95,386.4661254882813
15692,4989,999,118.5876,2,2.55,386.4661254882813
15693,4989,999,118.5876,2,0.35,173.7512664794922
15694,4989,999,118.5876,2,0.3,211.18655395507807
15695,4989,999,118.5876,2,0.48,132.3725128173828
15696,5769,6436,54.763,2,1.4,386.4661254882813
15697,8308,6280,54.8952,2,1.1,386.4661254882813
15698,3595,9127,45.8101,2,1.25,433.78662109375
15699,1977,4005,63.4559,2,30.0,2135.942138671875
15700,6360,1336,102.8128,2,54.0,2135.942138671875
15701,6360,1336,102.8128,2,42.5,2160.768310546875
15702,6682,9464,38.252,2,19.98,2135.942138671875
15703,6682,9464,38.252,2,0.4,294.9102783203125
15704,6682,9464,38.252,2,0.37,151.2647247314453
15705,6682,9464,38.252,2,0.35,153.41778564453125
15706,8623,3435,66.4299,2,24.49,2135.942138671875
15707,8723,9127,45.8101,2,65.0,2135.942138671875
15708,8723,9127,45.8101,2,49.0,2380.956787109375
15709,402,7545,50.9701,2,20.0,1812.6346435546875
15710,402,7545,50.9701,2,17.84,1812.6346435546875
15711,402,7545,50.9701,2,0.0,2191.373779296875
15712,402,7545,50.9701,2,0.0,2191.373779296875
15713,402,7545,50.9701,2,20.99,2191.373779296875
15714,615,7304,51.8542,2,29.99,1812.6346435546875
15715,2254,2212,81.3182,2,41.0,1812.6346435546875
15716,2324,6436,54.763,2,28.99,1812.6346435546875
15717,2395,6436,54.763,2,27.99,1812.6346435546875
15718,2537,6758,53.5401,2,28.5,1812.6346435546875
15719,2537,6758,53.5401,2,28.6,1702.842041015625
15720,2816,913,123.0385,2,24.99,1812.6346435546875
15721,2816,913,123.0385,2,26.9,2036.7210693359373
15722,4615,7794,50.0555,2,26.5,1812.6346435546875
15723,6287,2212,81.3182,2,26.99,1812.6346435546875
15724,6287,2212,81.3182,2,16.0,2855.12646484375
15725,6374,9464,38.252,2,24.0,1812.6346435546875
15726,6374,9464,38.252,2,24.97,1595.3592529296875
15727,7565,9464,38.252,2,23.0,1812.6346435546875
15728,7565,9464,38.252,2,23.69,1702.842041015625
15729,7611,9464,38.252,2,35.0,1812.6346435546875
15730,7611,9464,38.252,2,0.4,211.2880706787109
15732,8576,9127,45.8101,2,7.0,200.6771240234375
15733,8787,349,229.3941,2,47.0,1812.6346435546875
15736,1482,9464,38.252,2,76.0,3172.456298828125
15737,1805,4485,62.7399,2,79.0,3172.456298828125
15739,2933,9464,38.252,2,80.0,3172.456298828125
15740,3054,7304,51.8542,2,75.0,3172.456298828125
15741,3054,7304,51.8542,2,4.88,1281.0772705078125
15745,3625,7072,52.494,2,75.0,3172.456298828125
15746,5927,9127,45.8101,2,75.0,3172.456298828125
15748,6390,7794,50.0555,2,74.5,3172.456298828125
15750,8484,5395,58.8718,2,84.84,3172.456298828125
15751,8894,8687,47.8441,2,72.0,3172.456298828125
15753,8894,8687,47.8441,2,0.39,133.7115936279297
15754,8894,8687,47.8441,2,0.25,158.79542541503906
15755,9013,9127,45.8101,2,75.0,3172.456298828125
15756,9333,6436,54.763,2,77.0,3172.456298828125
15757,9333,6436,54.763,2,0.38,107.49266815185548
15759,3337,1810,86.4193,2,37.0,1911.1756591796875
15760,4915,153,381.5014,2,60.0,3265.443359375
15761,4915,153,381.5014,2,3.1,654.8119506835938
15762,4915,153,381.5014,2,2.25,601.9089965820312
15763,4915,153,381.5014,2,4.6,1121.5709228515625
15764,8192,7304,51.8542,2,47.0,3265.443359375
15765,8192,7304,51.8542,2,22.44,2233.36669921875
15766,8192,7304,51.8542,2,21.99,2191.373779296875
15767,2447,6436,54.763,2,18.9,2315.161865234375
15768,2447,6436,54.763,2,16.9,2643.591064453125
15769,4285,2888,71.8474,2,39.5,2315.161865234375
15770,4375,247,316.1837,2,24.0,2315.161865234375
15771,5869,9127,45.8101,2,19.7,2315.161865234375
15772,535,8909,47.3371,2,18.0,1846.03369140625
15773,599,5768,55.7841,2,19.99,1846.03369140625
15774,3607,7794,50.0555,2,15.0,1846.03369140625
15775,3742,5768,55.7841,2,20.5,1846.03369140625
15776,3742,5768,55.7841,2,25.0,2036.7210693359373
15777,3742,5768,55.7841,2,24.0,2226.1142578125
15778,4131,5395,58.8718,2,19.0,1846.03369140625
15779,4131,5395,58.8718,2,26.9,2124.776611328125
15780,4432,3081,71.298,2,18.0,1846.03369140625
15781,5006,3503,65.4884,2,19.99,1846.03369140625
15782,5526,9464,38.252,2,29.0,1846.03369140625
15783,5744,3353,66.8761,2,22.5,1846.03369140625
15784,7483,8278,49.7292,2,19.99,1846.03369140625
15785,7483,8278,49.7292,2,28.0,2124.776611328125
15786,7483,8278,49.7292,2,30.0,2111.403564453125
15787,9495,1688,89.3943,2,55.0,1846.03369140625
15788,812,6032,55.5599,2,20.0,1593.4134521484375
15789,812,6032,55.5599,2,6.0,375.1420593261719
15790,1998,2565,77.5395,2,21.0,1593.4134521484375
15791,2506,247,316.1837,2,24.5,1593.4134521484375
15792,2506,247,316.1837,2,20.5,4168.701171875
15793,5337,2464,77.9791,2,20.25,1593.4134521484375
15794,8606,3175,67.9767,2,35.5,1593.4134521484375
15795,8606,3175,67.9767,2,42.0,1626.57568359375
15796,168,482,173.8955,2,25.0,1207.1121826171875
15797,3418,9127,45.8101,2,4.89,1207.1121826171875
15798,3418,9127,45.8101,2,4.61,1100.006103515625
15799,5733,8466,48.2867,2,4.65,1207.1121826171875
15800,5733,8466,48.2867,2,4.2,611.607177734375
15801,5733,8466,48.2867,2,0.25,179.49932861328125
15802,6090,5582,56.851,2,4.65,1207.1121826171875
15803,6090,5582,56.851,2,4.5,406.2177734375
15804,6090,5582,56.851,2,3.0,352.1832580566406
15805,7846,489,166.3374,2,49.99,1207.1121826171875
15808,9140,1810,86.4193,2,4.59,1207.1121826171875
15809,9448,5066,59.78,2,4.99,1207.1121826171875
15810,9974,1688,89.3943,2,10.0,1207.1121826171875
15811,4374,4632,62.3671,2,21.0,1787.5107421875
15812,3708,1894,85.7998,2,16.66,3785.8486328125
15814,4235,2344,78.4378,2,32.0,3785.8486328125
15816,5193,4632,62.3671,2,16.5,3785.8486328125
15817,7308,3503,65.4884,2,16.5,3785.8486328125
15818,7308,3503,65.4884,2,17.99,2430.621337890625
15819,8325,2161,81.8362,2,35.0,3785.8486328125
15820,8325,2161,81.8362,2,49.98,1940.083984375
15821,8814,3807,63.5709,2,17.5,3785.8486328125
15824,824,489,166.3374,2,37.0,1324.414794921875
15825,824,489,166.3374,2,30.0,1257.279541015625
15826,2712,4332,63.118,2,27.99,2945.892822265625
15827,3971,7072,52.494,2,21.0,2945.892822265625
15828,5914,1286,104.4831,2,37.15,2945.892822265625
15830,819,5768,55.7841,2,12.0,1768.0350341796875
15831,819,5768,55.7841,2,14.0,1814.10986328125
15832,2504,9464,38.252,2,5.0,1768.0350341796875
15833,3402,7794,50.0555,2,12.0,1768.0350341796875
15834,3425,9464,38.252,2,6.66,1768.0350341796875
15835,3425,9464,38.252,2,4.1,1230.1722412109375
15836,3640,6032,55.5599,2,6.4,1768.0350341796875
15837,5781,3435,66.4299,2,10.0,1768.0350341796875
15838,5815,3256,67.3381,2,8.0,1768.0350341796875
15839,5815,3256,67.3381,2,4.6,1236.51220703125
15840,5815,3256,67.3381,2,4.26,1218.4530029296875
15841,7992,8909,47.3371,2,9.0,1768.0350341796875
15842,8929,8687,47.8441,2,27.0,1768.0350341796875
15843,9494,2565,77.5395,2,9.4,1768.0350341796875
15844,9627,9464,38.252,2,8.45,1768.0350341796875
15845,9627,9464,38.252,2,0.3,187.9765472412109
15846,385,258,307.0922,2,5.0,197.31753540039065
15847,1433,2728,75.5348,2,5.0,197.31753540039065
15848,2249,115,940.8271,2,9.5,197.31753540039065
15849,4129,913,123.0385,2,1.5,197.31753540039065
15850,4178,30,3370.5836,2,30.0,197.31753540039065
15851,8612,616,152.3167,2,36.99,2113.60546875
15852,8612,616,152.3167,2,75.0,3226.083984375
15853,8612,616,152.3167,2,25.0,1626.57568359375
15854,186,275,299.5341,2,21.5,1911.1756591796875
15855,1521,275,299.5341,2,24.21,1911.1756591796875
15856,1521,275,299.5341,2,6.6,1391.609375
15857,2163,5066,59.78,2,47.5,1911.1756591796875
15858,2163,5066,59.78,2,44.2,1940.083984375
15859,8510,6920,52.6608,2,31.99,1911.1756591796875
15860,8510,6920,52.6608,2,8.5,1746.6168212890625
15861,9863,9464,38.252,2,44.0,1911.1756591796875
15862,9863,9464,38.252,2,33.0,2160.768310546875
15863,3245,9464,38.252,2,30.0,1994.331298828125
15864,3245,9464,38.252,2,24.9,2160.768310546875
15865,3245,9464,38.252,2,0.4,294.9102783203125
15866,3245,9464,38.252,2,0.7000000000000001,148.2251739501953
15867,3435,7794,50.0555,2,24.0,1994.331298828125
15868,7188,999,118.5876,2,21.0,1994.331298828125
15869,4361,6920,52.6608,2,21.0,1940.083984375
15870,5861,1894,85.7998,2,19.5,1940.083984375
15871,6542,2212,81.3182,2,36.25,1940.083984375
15872,6596,3175,67.9767,2,32.99,1940.083984375
15873,6596,3175,67.9767,2,38.99,2380.956787109375
15875,6596,3175,67.9767,2,0.65,148.2251739501953
15876,7332,5066,59.78,2,22.0,1940.083984375
15877,7332,5066,59.78,2,26.75,2233.36669921875
15878,7332,5066,59.78,2,25.0,3490.88037109375
15879,1813,6436,54.763,2,19.99,2036.7210693359373
15880,1813,6436,54.763,2,17.0,4168.701171875
15881,5444,7072,52.494,2,41.9,2036.7210693359373
15882,5444,7072,52.494,2,29.0,1781.0675048828125
15883,8881,2035,84.603,2,69.99,2036.7210693359373
15884,2246,9464,38.252,2,26.95,2226.1142578125
15885,6585,8278,49.7292,2,21.0,2226.1142578125
15886,6585,8278,49.7292,2,4.17,1236.51220703125
15887,6585,8278,49.7292,2,0.3,187.9765472412109
15888,583,4485,62.7399,2,23.0,1880.3829345703125
15889,5521,8466,48.2867,2,35.0,1880.3829345703125
15890,5995,4204,63.3422,2,21.0,1880.3829345703125
15891,8460,2888,71.8474,2,32.0,1880.3829345703125
15892,8642,8466,48.2867,2,27.75,1880.3829345703125
15894,2486,3807,63.5709,2,20.98,2952.05615234375
15895,2486,3807,63.5709,2,0.32,117.36288452148438
15896,2486,3807,63.5709,2,0.37,151.2647247314453
15897,2486,3807,63.5709,2,0.35,151.2647247314453
15898,6295,9464,38.252,2,73.0,2952.05615234375
15899,6295,9464,38.252,2,2.95,242.5331878662109
15900,6295,9464,38.252,2,0.42,294.9102783203125
15901,6295,9464,38.252,2,2.59,240.9849853515625
15902,7167,1730,88.3685,2,41.75,2952.05615234375
15903,8902,7304,51.8542,2,22.98,2952.05615234375
15904,8902,7304,51.8542,2,20.0,1595.3592529296875
15905,3085,1570,96.925,2,15.0,1781.0675048828125
15906,3276,1080,115.4804,2,12.0,1781.0675048828125
15907,4803,6436,54.763,2,12.0,1781.0675048828125
15908,6391,3503,65.4884,2,10.49,1781.0675048828125
15909,6861,4204,63.3422,2,20.0,1781.0675048828125
15910,6880,6195,55.4022,2,11.0,1781.0675048828125
15911,6880,6195,55.4022,2,28.9,1626.57568359375
15912,7477,8909,47.3371,2,10.0,1781.0675048828125
15913,7592,1336,102.8128,2,21.0,1781.0675048828125
15914,7774,8278,49.7292,2,8.7,1781.0675048828125
15915,8151,7545,50.9701,2,9.49,1781.0675048828125
15920,4090,1894,85.7998,2,17.5,4168.701171875
15922,2493,6920,52.6608,2,16.25,2706.125
15923,2493,6920,52.6608,2,17.0,4168.701171875
15924,2946,3643,64.4091,2,16.5,2706.125
15925,5450,7545,50.9701,2,14.75,2706.125
15926,5867,9464,38.252,2,17.25,2706.125
15927,5867,9464,38.252,2,17.25,2279.51416015625
15928,7809,5066,59.78,2,14.3,2706.125
15929,7809,5066,59.78,2,15.49,1978.8946533203125
15930,751,9464,38.252,2,13.5,2517.438720703125
15931,751,9464,38.252,2,18.25,2160.768310546875
15932,751,9464,38.252,2,16.0,2160.768310546875
15934,1282,5306,59.318,2,22.65,2517.438720703125
15935,5301,1286,104.4831,2,13.98,2517.438720703125
15936,6072,913,123.0385,2,20.5,2517.438720703125
15937,6072,913,123.0385,2,27.69,1813.21728515625
15938,7389,8278,49.7292,2,25.0,2517.438720703125
15939,8761,7545,50.9701,2,19.9,2517.438720703125
15940,8761,7545,50.9701,2,25.0,2372.001953125
15941,2826,2122,84.2438,2,3.75,586.0111694335938
15942,2826,2122,84.2438,2,6.5,375.1420593261719
15943,3500,1570,96.925,2,3.75,586.0111694335938
15944,3500,1570,96.925,2,6.0,392.1899719238281
15945,6818,4485,62.7399,2,3.5,586.0111694335938
15946,6818,4485,62.7399,2,0.89,207.15869140625
15947,6818,4485,62.7399,2,6.1,377.44183349609375
15948,6818,4485,62.7399,2,0.4,210.4889068603516
15949,7777,6436,54.763,2,6.5,586.0111694335938
15950,7777,6436,54.763,2,10.0,635.8358154296875
15951,7777,6436,54.763,2,3.0,545.79736328125
15952,211,5768,55.7841,2,21.5,2233.36669921875
15953,1573,6436,54.763,2,30.0,2233.36669921875
15954,1650,8278,49.7292,2,31.0,2233.36669921875
15955,1650,8278,49.7292,2,0.89,169.69715881347656
15956,2876,7794,50.0555,2,21.99,2233.36669921875
15957,2876,7794,50.0555,2,1.2,208.69439697265625
15958,3874,3081,71.298,2,23.0,2233.36669921875
15959,3875,1570,96.925,2,24.0,2233.36669921875
15960,7753,2888,71.8474,2,50.0,2233.36669921875
15961,8466,8466,48.2867,2,21.94,2233.36669921875
15962,8466,8466,48.2867,2,21.99,2191.373779296875
15963,9426,7072,52.494,2,21.8,2233.36669921875
15964,9426,7072,52.494,2,0.0,2111.403564453125
15965,1007,5395,58.8718,2,28.0,2025.2027587890625
15966,5395,7304,51.8542,2,20.5,2025.2027587890625
15967,5395,7304,51.8542,2,0.0,2146.6923828125
15968,5395,7304,51.8542,2,19.8,1817.296630859375
15969,5395,7304,51.8542,2,20.0,1990.9708251953125
15970,6013,5768,55.7841,2,29.5,2025.2027587890625
15971,7878,9464,38.252,2,25.0,2025.2027587890625
15972,8709,913,123.0385,2,80.0,2025.2027587890625
15973,8778,3720,63.7399,2,24.99,2025.2027587890625
15974,9811,5768,55.7841,2,25.0,2025.2027587890625
15975,4352,5066,59.78,2,19.5,2279.51416015625
15976,4352,5066,59.78,2,26.0,2714.9453125
15977,4352,5066,59.78,2,6.2,1660.9095458984375
15978,577,184,335.0533,2,28.8,2211.625732421875
15979,1528,7545,50.9701,2,37.0,2211.625732421875
15980,7887,731,146.0171,2,32.0,2211.625732421875
15981,3262,1502,99.739,2,50.05,3013.732666015625
15982,3262,1502,99.739,2,4.0,352.1832580566406
15984,8739,8278,49.7292,2,0.58,195.62266540527344
15985,8739,8278,49.7292,2,1.2,385.54437255859375
15986,2231,5500,57.2873,2,10.95,1814.10986328125
15987,2231,5500,57.2873,2,5.5,340.8158569335937
15988,2926,8278,49.7292,2,7.45,1814.10986328125
15989,2960,2304,79.0774,2,17.0,1814.10986328125
15990,3972,3503,65.4884,2,6.12,1814.10986328125
15991,4059,8466,48.2867,2,7.05,1814.10986328125
15992,4059,8466,48.2867,2,6.9,1814.10986328125
15993,4214,9127,45.8101,2,18.5,1814.10986328125
15994,5543,9464,38.252,2,8.12,1814.10986328125
15995,6507,5066,59.78,2,6.05,1814.10986328125
15996,6695,4204,63.3422,2,9.9,1814.10986328125
15997,6829,4485,62.7399,2,11.0,1814.10986328125
15998,6829,4485,62.7399,2,25.0,2111.403564453125
15999,8448,999,118.5876,2,7.0,1814.10986328125
16000,994,6436,54.763,2,11.0,1746.6168212890625
16001,4844,7304,51.8542,2,5.25,1746.6168212890625
16002,4975,8466,48.2867,2,7.0,1746.6168212890625
16003,6424,8278,49.7292,2,5.69,1746.6168212890625
16004,7040,2888,71.8474,2,6.5,1746.6168212890625
16005,7179,8278,49.7292,2,4.95,1746.6168212890625
16006,7179,8278,49.7292,2,4.43,1746.6168212890625
16007,7763,7794,50.0555,2,25.0,1746.6168212890625
16008,7808,9464,38.252,2,6.0,1746.6168212890625
16009,7844,5582,56.851,2,15.0,1746.6168212890625
16010,8777,9464,38.252,2,6.25,1746.6168212890625
16011,8987,3503,65.4884,2,6.0,1746.6168212890625
16012,9821,1502,99.739,2,5.8100000000000005,1746.6168212890625
16013,9923,549,159.8748,2,7.0,1746.6168212890625
16014,9923,549,159.8748,2,0.01,1230.1722412109375
16015,1060,1336,102.8128,2,0.99,140.6863555908203
16016,2402,8466,48.2867,2,0.58,140.6863555908203
16017,3940,4632,62.3671,2,0.42,140.6863555908203
16018,5719,9127,45.8101,2,0.99,140.6863555908203
16019,9715,2304,79.0774,2,1.5,195.5153045654297
16021,7569,3175,67.9767,2,2.25,213.4511108398437
16022,7569,3175,67.9767,2,1.0,234.59523010253903
16023,2296,3720,63.7399,2,19.5,2372.001953125
16024,4072,4204,63.3422,2,16.0,2372.001953125
16025,4072,4204,63.3422,2,17.42,2643.591064453125
16026,6567,8909,47.3371,2,16.3,2372.001953125
16027,9394,1894,85.7998,2,40.0,2372.001953125
16028,3492,6195,55.4022,2,16.9,2784.294189453125
16029,3492,6195,55.4022,2,22.9,2296.54541015625
16030,3492,6195,55.4022,2,1.2,365.5700073242188
16031,9161,2888,71.8474,2,19.88,2784.294189453125
16032,9161,2888,71.8474,2,17.0,4168.701171875
16033,9345,7072,52.494,2,14.89,2784.294189453125
16034,9345,7072,52.494,2,13.0,2460.67919921875
16035,9345,7072,52.494,2,1.99,344.503173828125
16036,9345,7072,52.494,2,1.8,344.503173828125
16037,4298,5066,59.78,2,38.0,3490.88037109375
16038,4711,5694,55.8448,2,20.7,3490.88037109375
16039,4948,7072,52.494,2,20.0,3490.88037109375
16040,4948,7072,52.494,2,19.99,1898.8251953125
16041,4948,7072,52.494,2,16.66,4168.701171875
16042,4948,7072,52.494,2,0.56,197.22471618652344
16043,7206,2212,81.3182,2,33.0,3490.88037109375
16044,1467,4005,63.4559,2,17.49,2736.488525390625
16045,1467,4005,63.4559,2,17.5,2160.768310546875
16046,1467,4005,63.4559,2,5.26,731.5201416015625
16047,1467,4005,63.4559,2,3.51,730.3973388671875
16048,5812,7545,50.9701,2,16.4,2736.488525390625
16049,1597,8278,49.7292,2,23.99,2380.956787109375
16052,2329,67,978.3402,2,11.0,223.522705078125
16053,3368,2212,81.3182,2,27.49,2380.956787109375
16054,4221,5768,55.7841,2,30.0,2380.956787109375
16055,6569,9127,45.8101,2,23.99,2380.956787109375
16056,7171,4369,62.9346,2,74.0,2380.956787109375
16057,8558,2665,76.6857,2,25.5,2380.956787109375
16058,8748,1570,96.925,2,27.49,2380.956787109375
16059,1879,2888,71.8474,2,27.5,2296.54541015625
16060,3686,1104,113.7421,2,50.0,2296.54541015625
16061,3789,7794,50.0555,2,0.0,2296.54541015625
16062,3789,7794,50.0555,2,0.0,2296.54541015625
16063,5863,698,148.5247,2,23.75,2296.54541015625
16064,6736,5395,58.8718,2,36.0,2296.54541015625
16065,7879,3503,65.4884,2,23.99,2296.54541015625
16066,8373,5066,59.78,2,26.0,2296.54541015625
16067,2139,3503,65.4884,2,21.99,1817.296630859375
16068,5655,9464,38.252,2,29.99,1817.296630859375
16069,5655,9464,38.252,2,22.25,2324.679443359375
16070,5655,9464,38.252,2,17.75,2372.484375
16071,5655,9464,38.252,2,0.42,116.48873901367188
16073,5690,489,166.3374,2,33.0,413.7729797363281
16074,5690,489,166.3374,2,4.0,392.1899719238281
16075,5690,489,166.3374,2,37.89,471.6304321289063
16076,6400,4369,62.9346,2,70.0,1817.296630859375
16077,7079,7794,50.0555,2,63.0,1895.5521240234373
16078,3869,1730,88.3685,2,24.0,2120.0263671875
16079,6179,9464,38.252,2,21.0,2120.0263671875
16080,4324,5768,55.7841,2,80.0,2324.679443359375
